{'student': {'id': 1, 'demographics': {'gender': 'm', 'is_grad': 'y', 'field': 'business law'}}}
{'meeting': {'id': '4526', 'info': {'name': 'CLASS 4526'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [713, 1657, 11271, 19218, 21742, 21763, 21815, 21835, 21951, 21986]}}
{'meeting': {'id': '4522', 'info': {'name': 'CLASS 4522'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [713, 1657, 11271, 19218, 21742, 21763, 21815, 21835, 21951, 21986]}}
{'meeting': {'id': '4527', 'info': {'name': 'CLASS 4527'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [713, 1657, 11271, 19218, 21742, 21763, 21815, 21835, 21951, 21986]}}
{'meeting': {'id': '1904', 'info': {'name': 'CLASS 1904'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [716, 858, 859, 1190, 1500, 2257, 2894, 3096, 3116, 3308, 3989, 4030, 6382, 6737, 6791, 7930, 8769, 11168, 11495, 12698, 12823, 14920, 15833, 18866, 19260]}}
{'meeting': {'id': '2139', 'info': {'name': 'CLASS 2139'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [717, 1070, 1226, 1995, 2037, 2656, 2943, 3060, 3218, 3246, 3982, 4850, 6897, 8677, 11306, 11351, 14562, 14667, 14799, 14841, 14942, 15217, 15261, 16694, 18822, 19199, 19284, 19439, 19991, 20889]}}
{'meeting': {'id': '251', 'info': {'name': 'CLASS 251'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [717, 11926, 14654, 16244, 16663, 16923, 19436, 19503, 19907, 20433]}}
{'meeting': {'id': '4971', 'info': {'name': 'CLASS 4971'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [718, 13492, 13592, 14629, 15633]}}
{'meeting': {'id': '800', 'info': {'name': 'CLASS 800'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [718]}}
{'meeting': {'id': '4274', 'info': {'name': 'CLASS 4274'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [718, 843, 1308, 1428, 1497, 1824, 2763, 2821, 3120, 3224, 3368, 3474, 3487, 3495, 3554, 3576, 5171, 5199, 6773, 7352, 7814, 10089, 11354, 11564, 12116, 13070, 14522, 14565, 14844, 15189, 15190, 15256, 15965, 16207, 16489, 17136, 18149, 18545, 18688, 18718, 18890, 18925, 19055, 19085, 19178, 19210, 19306, 19421, 19522, 19606, 19774, 19833, 19843, 20651, 20691, 20715, 20768, 20777, 20857, 20869, 20877, 20948, 20978, 20994, 21162, 21334, 21615]}}
{'meeting': {'id': '3228', 'info': {'name': 'CLASS 3228'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [719, 1218, 3600, 4826, 4918]}}
{'meeting': {'id': '3262', 'info': {'name': 'CLASS 3262'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [719, 1218, 1277, 1879, 2203, 2321, 2352, 2470, 2668, 2763, 3576, 3673, 3716, 3784, 4068, 4826, 4960, 5120, 5851, 6138, 6154, 6181, 6217, 6292, 6489, 6753, 6896, 7110, 7371, 7426, 8705, 9124, 9343, 9714, 10286, 10595, 10610, 10732, 10735, 10830, 11020, 12241, 16146, 16497]}}
{'meeting': {'id': '1753', 'info': {'name': 'CLASS 1753'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [719, 902, 1678, 1934, 2722, 2796, 2916, 2944, 2948, 3019, 3294, 3332, 3466, 3611, 3975, 4189, 4330, 4482, 4663, 4676, 5328, 5371, 5423, 5746, 5808, 6097, 6202, 6846, 7215, 7585, 7617, 8256, 8362, 8381, 8594, 8995, 9064, 9103, 9177, 9334, 9507, 9569, 9593, 9616, 9654, 9764, 10061, 10062, 10147, 10185, 10664, 10866, 10916, 10955, 11185, 11455, 11493, 11559, 11590, 11956, 12150, 12195, 12277, 12300, 12335, 12549, 12561, 12564, 12639, 12688, 12798, 12825, 12835, 12914, 12919, 12935, 13020, 13067, 13296, 13340, 13375, 13475, 13627, 13689, 13743, 13763, 13789, 13801, 13940, 13960, 13976, 14068, 14069, 14099, 14169, 14206, 14749, 15067, 15119, 15135, 15147, 15219, 15395, 15461, 16322, 16401, 16543, 16551, 16553, 16561, 16584, 16610, 16621, 16629, 16688, 16809, 16886, 16913, 16935, 16970, 17054, 17058, 17070, 17093, 17102, 17150, 17233, 17265, 17294, 17344, 17383, 17415, 17421, 17428, 17438, 17439, 17446, 17450, 17463, 17468, 17487, 17520, 17615, 17631, 17648, 17651, 17675, 17720, 17768, 17796, 17814, 17833, 17848, 17850, 17852, 17857, 17862, 17869, 17874, 17878, 17942, 17946, 17957, 18019, 18045, 18047, 18050, 18062, 18071, 18088, 18090, 18096, 18116, 18147, 18150, 18154, 18172, 18176, 18189, 18196, 18235, 18243, 18245, 18246, 18272, 18275, 18281, 18302, 18333, 18337, 18344, 18348, 18374, 18389, 18391, 18393, 18397, 18420, 18423, 18426, 18435, 18438, 18462, 18464, 18468, 18478, 18480, 18491, 18508, 18536, 18564, 18592, 18760, 18781, 18782, 18788, 18829, 18903, 19092, 19123, 19153, 19219, 19234, 19239, 19244, 19287, 19314, 19315, 19392, 19447, 19448, 19534, 19564, 19617, 19638, 19648, 19654, 19668, 19673, 19674, 19678, 19686, 19719, 19750, 19768, 19792, 19830, 19856, 19868, 19875, 19888, 19892, 19894, 19916, 19927, 19945, 19981, 19985, 19987, 20082, 20083, 20107, 20124, 20158, 20187, 20193, 20217, 20239, 20258, 20268, 20269, 20283, 20325, 20360, 20429, 20442, 20470, 20508, 20535, 20551, 20647, 20661, 20678, 20973, 21661, 21667]}}
{'meeting': {'id': '5034', 'info': {'name': 'CLASS 5034'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [719, 1523, 2447, 3237, 4332, 5585, 6294, 6368, 12292, 14023, 15385, 17467, 20011, 20286, 20518]}}
{'meeting': {'id': '6008', 'info': {'name': 'CLASS 6008'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [723, 1374, 7688, 21364]}}
{'meeting': {'id': '4734', 'info': {'name': 'CLASS 4734'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [726, 880, 6638, 7473, 16114, 17105, 17153, 17353, 17381, 18671, 18684, 18695, 18802, 18842, 18852, 18879, 19013, 19091, 19178, 21075, 21307, 21417, 21445, 21527, 21529, 21630, 21658]}}
{'meeting': {'id': '5843', 'info': {'name': 'CLASS 5843'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [727, 12217, 13414, 16864]}}
{'meeting': {'id': '825', 'info': {'name': 'CLASS 825'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [728, 1365, 1761, 2181, 2530, 2557, 2624, 2651, 2808, 3413, 3486, 3662, 4005, 4011, 4349, 5146, 5436, 5626, 6678, 6692, 7757, 8571, 8718, 8779, 8842, 9456, 10212, 10575, 11558, 11947, 11972, 12012, 12329, 12365, 12903, 13081, 13148, 13215, 13407, 13443, 13649, 13848, 14983, 15040, 15454, 16218, 16976, 18059, 18135, 19715]}}
{'meeting': {'id': '352', 'info': {'name': 'CLASS 352'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [728, 1074, 1434, 1889, 2128, 2508, 3853, 3892, 3901, 3991, 4136, 4238, 4387, 4388, 4678, 4853, 4951, 4953, 4999, 5773, 5932, 6172, 6513, 6540, 6834, 7327, 7435, 7861, 8300, 8653, 9262, 9459, 9591, 9598, 10240, 10972, 11187, 11511, 11632, 11890, 12310, 12365, 12542, 12546, 12640, 13119, 13120, 13267, 13400, 13433, 13565, 13831, 14034, 14293, 14813, 15001, 15097, 15205, 15371, 15377, 15812, 17649, 18571, 20060, 21389]}}
{'meeting': {'id': '4884', 'info': {'name': 'CLASS 4884'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [728, 3488, 5953, 6116, 11846, 13687, 15341, 15387, 16026, 17228, 17773, 17820, 18031, 18425, 18521, 20235, 21512, 21561]}}
{'meeting': {'id': '2037', 'info': {'name': 'CLASS 2037'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [728, 837, 883, 1469, 1587, 1680, 1834, 1864, 2188, 2315, 2445, 2555, 2580, 2617, 2640, 2664, 2685, 3047, 3058, 3234, 3613, 3668, 3677, 3766, 3797, 3944, 3964, 4225, 4259, 4390, 4603, 4669, 4726, 4752, 4946, 4961, 5116, 5259, 5323, 5330, 5411, 5452, 5480, 5742, 5948, 5997, 6043, 6161, 6220, 6444, 6506, 6594, 6605, 6668, 6687, 6698, 6872, 6929, 7067, 7179, 7228, 7417, 7427, 7552, 7577, 7644, 7883, 7923, 7960, 8087, 8138, 8235, 8359, 8464, 8590, 8860, 9005, 9076, 9207, 9240, 9520, 9543, 9548, 9749, 9767, 9828, 9909, 10023, 10034, 10059, 10226, 10348, 10352, 10419, 10483, 10535, 10614, 10629, 10816, 10842, 10959, 11054, 11319, 11453, 11486, 11573, 11869, 12306, 12387, 12410, 12542, 12546, 12568, 12605, 12715, 12731, 12742, 12762, 12774, 12785, 12938, 12985, 13008, 13174, 13305, 13333, 13358, 13441, 13537, 13708, 13831, 13902, 13916, 13923, 13928, 13994, 14087, 14088, 14101, 14134, 14338, 14422, 14486, 14627, 14765, 14873, 15028, 15115, 15247, 15252, 15268, 15588, 15728, 15740, 15771, 15779, 15781, 15922, 16452, 16691, 16714, 16815, 16918, 17016, 17159, 17178, 17239, 17262, 17590, 17915, 18030, 18206, 18349, 18362, 18428, 18490, 18496, 18728, 18819, 19612, 19634, 20007, 20044, 20054, 20170, 20188, 20201, 20255, 20341, 20345, 20453, 20568]}}
{'meeting': {'id': '5135', 'info': {'name': 'CLASS 5135'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [728, 869, 3687, 3811, 4144, 4145, 4641, 4866, 5096, 5236, 5532, 5563, 6429, 7003, 7451, 8098, 9059, 9126, 9195, 9969, 9972, 11457, 11828, 14061, 16353, 16392]}}
{'meeting': {'id': '5127', 'info': {'name': 'CLASS 5127'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [728, 3070, 3383, 3668, 4433, 5244, 5264, 6804, 7824, 7832, 7898, 8094, 8202, 8316, 8350, 8469, 8509, 8634, 8882, 8969, 8990, 9631, 9742, 10909, 11519, 12179, 12679, 12707, 12903, 13158, 13719, 13867, 14772, 15026, 16964, 18010, 18150, 18247, 20060]}}
{'meeting': {'id': '1301', 'info': {'name': 'CLASS 1301'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [729, 1103, 1121, 1220, 1223, 1456, 1492, 1541, 1616, 1989, 2081, 2229, 2341, 2431, 2447, 2492, 2590, 2881, 3059, 3128, 3231, 3251, 3459, 3460, 3528, 3627, 3743, 3787, 3978, 4095, 4134, 4187, 4223, 4249, 4327, 4333, 4367, 4448, 4617, 4714, 4809, 4892, 5693, 5722, 6310, 6368, 6575, 7189, 7367, 10100, 12239, 12760, 15802, 16856, 18693, 18739, 19087, 19195, 19205, 19216, 19246, 19261, 19764, 19864, 20231, 20636, 20917, 21407, 21442, 21557, 21581]}}
{'meeting': {'id': '1306', 'info': {'name': 'CLASS 1306'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [729, 734, 800, 943, 2378, 3464, 12384, 12690, 14429, 14467, 14468, 14647, 14808, 15886, 19261]}}
{'meeting': {'id': '2790', 'info': {'name': 'CLASS 2790'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [731, 11541, 14741, 15753, 20398, 20399, 20424, 20444, 20513, 21377]}}
{'meeting': {'id': '5634', 'info': {'name': 'CLASS 5634'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [731, 11531, 20399]}}
{'meeting': {'id': '3916', 'info': {'name': 'CLASS 3916'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [732, 849, 1867, 2471, 2955, 3218, 3384, 3969, 4008, 5232, 5439, 5482, 5798, 6132, 6555, 6740, 6759, 6864, 6976, 7027, 7225, 7528, 8064, 8686, 8769, 8770, 8834, 8856, 10773, 11269, 11652, 11757, 12160, 12176, 12240, 12268, 12906, 13665, 14919, 16445]}}
{'meeting': {'id': '4793', 'info': {'name': 'CLASS 4793'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [732, 3257, 4742, 4827, 5416, 6530, 7031, 7142, 7148, 7271, 8802, 9243, 10829, 11963, 13370, 14922, 15160, 16550, 16725, 16785, 17226, 17692, 18396, 18472, 18557, 19123, 19174, 19248, 19589, 19681, 19734, 19842, 19953, 20121, 20140, 20333, 20341, 20494, 21561]}}
{'meeting': {'id': '4365', 'info': {'name': 'CLASS 4365'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [733, 1102, 1855, 1890, 2122, 2348, 2573, 3983, 4044, 4393, 6089, 6482, 6691, 7469, 8776, 10570, 10671, 11270, 13089, 15236, 16660, 19990, 20763, 20896, 21197]}}
{'meeting': {'id': '4456', 'info': {'name': 'CLASS 4456'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [736, 760, 1905, 4606, 7123, 11206, 14779, 14915, 14919, 18859, 19027, 19459, 19505]}}
{'meeting': {'id': '1788', 'info': {'name': 'CLASS 1788'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [737, 1843, 1993, 2290, 2872, 3045, 3409, 3447, 3603, 4237, 4548, 4586, 5564, 6372, 6672, 6754, 7309, 8243, 8489, 9734, 10405, 10751, 10769, 10773, 10934, 11473, 11788, 16359, 17157, 17200, 17201, 21044]}}
{'meeting': {'id': '1791', 'info': {'name': 'CLASS 1791'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [737, 1398, 1586, 1902, 1940, 2003, 2027, 2057, 2109, 2336, 2436, 2500, 2810, 2978, 3052, 3116, 3170, 3287, 3492, 3832, 3958, 3997, 4229, 4304, 4332, 4449, 4503, 4579, 4647, 4782, 5054, 5345, 5521, 5570, 5587, 5951, 6081, 6193, 6226, 6491, 6527, 6664, 6749, 6776, 6864, 7063, 7157, 7220, 7261, 7399, 7425, 8087, 8228, 8237, 8288, 8445, 8499, 8552, 8558, 8624, 8696, 8743, 8745, 8774, 8782, 8917, 9089, 9146, 9308, 9315, 9597, 9715, 10158, 10339, 10348, 10487, 10838, 10915, 11601, 11606, 12270, 12317, 12501, 13297, 13888, 13955, 14062, 14859, 15217, 15240, 15345, 15363, 15503, 15603, 15848, 15850, 15869, 16052, 16071, 16136, 16258, 16369, 19345, 20150, 21079, 21203, 21491]}}
{'meeting': {'id': '1792', 'info': {'name': 'CLASS 1792'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [737, 3958, 4579, 6864, 7063, 8499, 8696, 9715, 10348, 10723, 10915, 11606, 12501, 13185, 13297, 15503, 15848, 20150, 21079]}}
{'meeting': {'id': '166', 'info': {'name': 'CLASS 166'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [738]}}
{'meeting': {'id': '3913', 'info': {'name': 'CLASS 3913'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [738, 2008, 5027, 5683, 5798, 6042, 6382, 6661, 6820, 7518, 8493, 8834, 11677, 12163, 12224, 12983, 14421, 20179, 20746]}}
{'meeting': {'id': '5782', 'info': {'name': 'CLASS 5782'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [740, 1172, 1982, 2450, 3030, 3079, 3084, 3134, 3313, 4535, 5685, 5854, 13909, 15873, 16203, 16268, 17208, 19134, 19229, 19307, 19730, 19734, 20558, 20730, 20816, 20871, 20874, 20926, 21041, 21073, 21077, 21082, 21088, 21090, 21105, 21155, 21161, 21164, 21173, 21174, 21186, 21189, 21199, 21205, 21219, 21225, 21226, 21228, 21231, 21242]}}
{'meeting': {'id': '5784', 'info': {'name': 'CLASS 5784'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [740, 1172, 1271, 1780, 1982, 2450, 3079, 3134, 3313, 4535, 5685, 5854, 7197, 13909, 15440, 16123, 16203, 16207, 16257, 16268, 17208, 19134, 19229, 19307, 19730, 20558, 20730, 20816, 20853, 20871, 20874, 20926, 21041, 21068, 21073, 21077, 21082, 21088, 21090, 21105, 21138, 21155, 21161, 21164, 21173, 21174, 21186, 21189, 21199, 21205, 21219, 21225, 21226, 21228, 21231, 21232, 21233, 21241, 21242]}}
{'meeting': {'id': '5781', 'info': {'name': 'CLASS 5781'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [740, 1271, 1982, 2450, 3030, 3084, 3134, 4535, 5685, 5854, 6797, 7197, 16268, 17208, 19134, 19229, 19307, 20558, 20730, 20758, 20853, 20871, 20874, 20926, 21073, 21077, 21082, 21088, 21090, 21155, 21173, 21199, 21205, 21219, 21225, 21226, 21231, 21232, 21233, 21241, 21328]}}
{'meeting': {'id': '5783', 'info': {'name': 'CLASS 5783'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [740, 1172, 1271, 1780, 3084, 3134, 3313, 4535, 5854, 7197, 13909, 16203, 17208, 19134, 19229, 19307, 19730, 19734, 20558, 20730, 20816, 20853, 20871, 20926, 21041, 21068, 21073, 21077, 21082, 21088, 21090, 21138, 21155, 21161, 21164, 21173, 21174, 21186, 21189, 21199, 21205, 21219, 21225, 21226, 21228, 21231, 21232, 21233, 21241, 21242]}}
{'meeting': {'id': '739', 'info': {'name': 'CLASS 739'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [745, 987, 1247, 1429, 2028, 14608, 14704, 14843, 19400, 19442]}}
{'meeting': {'id': '4655', 'info': {'name': 'CLASS 4655'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [746, 828, 1713, 2025, 2450, 2706, 2809, 6986, 14686, 14941, 14942, 16444, 19495, 19656, 19907, 20433, 20601, 20698, 20728]}}
{'meeting': {'id': '3702', 'info': {'name': 'CLASS 3702'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [759, 9128, 11906, 11908, 11910, 15153, 15255]}}
{'meeting': {'id': '1917', 'info': {'name': 'CLASS 1917'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [761, 815, 3395, 10975, 11364, 16049, 16140, 16922, 19496, 19503]}}
{'meeting': {'id': '4281', 'info': {'name': 'CLASS 4281'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [762, 12787, 13241, 13249, 13349, 13360, 13362, 13388, 14380, 15913, 16033, 16101, 16132, 16231, 16267, 16633, 16672, 16676, 17382, 17536, 18805, 20798, 21061, 21933, 21934, 21946, 21948, 21949, 21966, 21979, 21985, 21994]}}
{'meeting': {'id': '4236', 'info': {'name': 'CLASS 4236'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [762, 2759, 2889, 13248, 13611, 13698, 14266, 14268, 14269, 14697, 15807, 15912, 16039, 16040, 16208, 18806, 19365, 21342, 21592, 21657, 21936, 21946, 21953, 21966, 21998]}}
{'meeting': {'id': '4452', 'info': {'name': 'CLASS 4452'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [764, 7072, 14313, 14381, 14583, 17175, 19433, 20892, 21277]}}
{'meeting': {'id': '2186', 'info': {'name': 'CLASS 2186'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [764, 828, 907, 1058, 1581, 1582, 1836, 2031, 2291, 2589, 2664, 2929, 3473, 3499, 3851, 4269, 4547, 4689, 5161, 5322, 5579, 5649, 5757, 6543, 7336, 7573, 7720, 7749, 7768, 7787, 8044, 8146, 8200, 8209, 8307, 8390, 8467, 8567, 8574, 9066, 10078, 10090, 10104, 10269, 10489, 10534, 10546, 10564, 10597, 10658, 10665, 10765, 10770, 10819, 10912, 10976, 11431, 11514, 11603, 11613, 12156, 12270, 13070, 13182, 13440, 13699, 15296, 15318, 15429, 16028, 16480, 18822, 19485, 21671, 21696]}}
{'meeting': {'id': '4453', 'info': {'name': 'CLASS 4453'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [764, 7072, 14313, 14381, 19433, 20892, 21277, 22019]}}
{'meeting': {'id': '1379', 'info': {'name': 'CLASS 1379'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [768, 993, 19175]}}
{'meeting': {'id': '1377', 'info': {'name': 'CLASS 1377'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [768, 1053, 3344, 18783]}}
{'meeting': {'id': '4886', 'info': {'name': 'CLASS 4886'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [768, 7143, 11133, 15287, 18613, 18795]}}
{'meeting': {'id': '4004', 'info': {'name': 'CLASS 4004'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [768, 1703, 1729, 1975, 2016, 2518, 2864, 2912, 3569, 4224, 4283, 4505, 7310, 7401, 11378, 12239, 14330, 14710, 14856, 15240, 15970, 15973, 15981, 16029, 16249, 17188, 19034, 19166, 19744, 19806, 19910, 20230, 20995, 21204, 21220]}}
{'meeting': {'id': '3946', 'info': {'name': 'CLASS 3946'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [770, 905, 1897, 3161, 3553, 4122, 7504, 11760, 14732, 15803]}}
{'meeting': {'id': '3646', 'info': {'name': 'CLASS 3646'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [771, 1529, 1808, 12201, 12418, 14444, 16764]}}
{'meeting': {'id': '2187', 'info': {'name': 'CLASS 2187'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [773, 1603, 1964, 2243, 3388, 3486, 4110, 4179, 4548, 4650, 4980, 5123, 5488, 5492, 5527, 5587, 5822, 6160, 6332, 6358, 6509, 6667, 6745, 6808, 7204, 7561, 7597, 7760, 8009, 8012, 8185, 8221, 8241, 8403, 8722, 8864, 9020, 9064, 9173, 9192, 9521, 9525, 9575, 9593, 9594, 9630, 9668, 9749, 9956, 9960, 9964, 9982, 9983, 10064, 10246, 10296, 10743, 10838, 11041, 11500, 11566, 11690, 12181, 12283, 12375, 12526, 12692, 12763, 12800, 12879, 12934, 12972, 13047, 13113, 13116, 13125, 13149, 13283, 13333, 13460, 13476, 13491, 13567, 13640, 13721, 13789, 13797, 13804, 13833, 14053, 14422, 14425, 14878, 15009, 15047, 15085, 15205, 15292, 15299, 15387, 15482, 15486, 15500, 15546, 15575, 15618, 15658, 15841, 17040, 18123, 18362, 19683, 19853, 21260]}}
{'meeting': {'id': '4914', 'info': {'name': 'CLASS 4914'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [773, 2179, 2273, 5541, 8904, 16966, 17337, 17433, 17485, 17732, 17922, 18051, 18065, 18291, 18782, 19946, 20305, 20349, 20407, 20520, 20547]}}
{'meeting': {'id': '2888', 'info': {'name': 'CLASS 2888'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [773, 2515, 3191, 3774, 4826, 4979, 5094, 5224, 5292, 6055, 6612, 7112, 7958, 8030, 8079, 9040, 9174, 9279, 9706, 10044, 10069, 10087, 10196, 10388, 10526, 10668, 10760, 10963, 10994, 11026, 11092, 11094, 11124, 11336, 11850, 11960, 12004, 12107, 12171, 12193, 12255, 12847, 12858, 12859, 12890, 13007, 13014, 13044, 13169, 13252, 13800, 13887, 13948, 14087, 14093, 14192, 14230, 14486, 14812, 14974, 15039, 15091, 15116, 15467, 15471, 15594, 15723, 18519, 21412]}}
{'meeting': {'id': '1820', 'info': {'name': 'CLASS 1820'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [773, 2622, 4559, 5562, 6382, 6521, 6791, 7210, 7225, 7357, 10166, 11757, 15564]}}
{'meeting': {'id': '2528', 'info': {'name': 'CLASS 2528'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [773]}}
{'meeting': {'id': '5457', 'info': {'name': 'CLASS 5457'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [774, 1019, 1436]}}
{'meeting': {'id': '4320', 'info': {'name': 'CLASS 4320'}, 'meets': [('9/2/2020', '11/13/2020', 'MWF', 60)], 'members': [775, 1093, 1534, 1606, 3077, 3439, 13388, 14428, 14430, 14549, 14855, 15883, 16601, 16639, 18504, 18659, 18660, 18683, 18771, 18778, 18833, 18834, 18882, 18884, 18886, 18894, 18898, 18902, 18911, 18913, 18917, 18919, 18924, 18942, 18944, 18949, 18969, 18982, 18991, 19017, 19019, 19040, 19043, 19100, 19115, 19118, 19120, 19377, 21388]}}
{'meeting': {'id': '4650', 'info': {'name': 'CLASS 4650'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [775, 994, 1606, 2086, 2811, 3086, 3248, 3421, 5004, 6505, 6568, 6715, 6793, 9436, 11206, 14572, 14942, 18504, 18757, 18833, 18859, 18863, 18881, 18901, 18911, 18913, 18924, 18927, 18933, 18944, 18983, 18984, 18989, 19017, 19019, 19041, 19043, 19067, 19073, 19075, 19100, 19104, 19115, 19117, 19281]}}
{'meeting': {'id': '4256', 'info': {'name': 'CLASS 4256'}, 'meets': [('9/2/2020', '11/13/2020', 'TR', 60)], 'members': [775, 1534, 1591, 1606, 2095, 10691, 11995, 12014, 13419, 14166, 14270, 14343, 14430, 14449, 14450, 14561, 15750, 16079, 16453, 16604, 18659, 18660, 18683, 18778, 18859, 18863, 18902, 18910, 18927, 18969, 18972, 19017, 19100, 19120, 19365, 19479, 20632, 20784, 20869, 21017, 21342, 21592, 21940, 21944]}}
{'meeting': {'id': '4323', 'info': {'name': 'CLASS 4323'}, 'meets': [('9/2/2020', '11/13/2020', 'MF', 60)], 'members': [775, 1093, 1606, 3077, 14430, 14450, 14549, 14572, 14855, 16601, 18504, 18659, 18660, 18683, 18771, 18778, 18833, 18834, 18882, 18884, 18886, 18894, 18898, 18902, 18911, 18913, 18917, 18919, 18924, 18942, 18944, 18949, 18969, 18982, 18991, 19017, 19019, 19043, 19100, 19115, 19118, 19120, 19377, 20001]}}
